"ITTER107","Territorio","TIPO_DATO_CIS","Indicatori","ATECO_2007","Ateco 2007","CLLVT","Classe di addetti","FORMA_INNOVAZ","Caratteristiche delle imprese","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","73","pubblicità e ricerche di mercato","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2016","2016",15440,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",35319,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",132104,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2016","2016",110255,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2020","2020",91729,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2012","2012",8639,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2014","2014",664,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2016","2016",12678,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2020","2020",11391,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",12956,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",18371,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2016","2016",9878,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",736,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",965,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2016","2016",1756,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",23940,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",18708,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2016","2016",10638,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2012","2012",6450,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2014","2014",20369,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","74","altre attività professionali, scientifiche e tecniche","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2016","2016",33399,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",9578774,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",9481510,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2016","2016",12846444,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2018","2018",16807358,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2020","2020",17003110,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2012","2012",2069391,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2014","2014",2035785,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2016","2016",2737033,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2018","2018",5481708,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2020","2020",3184169,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",8885976,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",7895267,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2016","2016",8338299,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",508083,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",982326,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2016","2016",1442393,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",1598340,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",1425282,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2016","2016",1694109,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2012","2012",1643794,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2014","2014",1418471,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00100","totale industria e servizi (b-f, g, h, k, 58  ,61-63, 70-74)","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2016","2016",3503174,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00110","totale servizi (g, h, k, 58 , 61-63, 70-74)","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",2404838,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00110","totale servizi (g, h, k, 58 , 61-63, 70-74)","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",2395550,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00110","totale servizi (g, h, k, 58 , 61-63, 70-74)","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2016","2016",3386774,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00110","totale servizi (g, h, k, 58 , 61-63, 70-74)","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2018","2018",4774801,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00110","totale servizi (g, h, k, 58 , 61-63, 70-74)","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2020","2020",5677335,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00110","totale servizi (g, h, k, 58 , 61-63, 70-74)","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2012","2012",400603,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00110","totale servizi (g, h, k, 58 , 61-63, 70-74)","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2014","2014",687076,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00110","totale servizi (g, h, k, 58 , 61-63, 70-74)","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2016","2016",804352,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00110","totale servizi (g, h, k, 58 , 61-63, 70-74)","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2018","2018",1628642,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00110","totale servizi (g, h, k, 58 , 61-63, 70-74)","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2020","2020",1124448,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00110","totale servizi (g, h, k, 58 , 61-63, 70-74)","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",2854742,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","00110","totale servizi (g, h, k, 58 , 61-63, 70-74)","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",2545534,,
